price_per_night,room_type,normalized_price,catergorized_price_sec,catergorized_normalized_price_sec
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
305,apartment,0.08217038428148864,350.0,0.19999999999999973
180,room,0.33564994729348685,200.0,0.3999999999999997
43,room,-0.19757563251190682,50.0,-2.220446049250313e-16
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
350,apartment,0.19873477281881594,350.0,0.19999999999999973
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
76,room,-0.06913443445659302,100.0,-2.220446049250313e-16
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
215,apartment,-0.15095839279316592,250.0,-2.220446049250313e-16
329,apartment,0.1443380581680632,350.0,0.19999999999999973
600,apartment,0.8463147091373008,600.0,0.9999999999999996
33,apartment,-0.622396586433023,50.0,-0.6000000000000001
95,room,0.004816558363133101,100.0,0.19999999999999973
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
73,apartment,-0.5187837966220653,100.0,-0.40000000000000013
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
229,apartment,-0.11469391635933077,250.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
600,apartment,0.8463147091373008,600.0,0.9999999999999996
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
349,apartment,0.19614445307354197,350.0,0.19999999999999973
94,apartment,-0.4643870819713126,100.0,-0.40000000000000013
250,room,0.6081009734714252,250.0,0.7999999999999996
30,room,-0.24817368023066683,50.0,-0.20000000000000018
155,apartment,-0.3063775775096023,200.0,-0.20000000000000018
395,apartment,0.3152991613561432,400.0,0.3999999999999997
445,apartment,0.4448151486198402,450.0,0.5999999999999996
485,apartment,0.5484279384307977,500.0,0.5999999999999996
395,apartment,0.3152991613561432,400.0,0.3999999999999997
695,apartment,1.092395084938325,700.0,1.1999999999999993
550,apartment,0.7167987218736038,550.0,0.7999999999999996
300,apartment,0.06921878555511894,300.0,0.19999999999999973
450,apartment,0.45776674734620987,450.0,0.5999999999999996
495,apartment,0.5743311358835371,500.0,0.5999999999999996
350,apartment,0.19873477281881594,350.0,0.19999999999999973
580,apartment,0.794508314231822,600.0,0.7999999999999996
325,apartment,0.13397677918696743,350.0,0.19999999999999973
580,apartment,0.794508314231822,600.0,0.7999999999999996
525,apartment,0.6520407282417554,550.0,0.7999999999999996
595,apartment,0.8333631104109311,600.0,0.9999999999999996
35,room,-0.22871289264652836,50.0,-0.20000000000000018
269,apartment,-0.011081126548373184,300.0,-2.220446049250313e-16
153,apartment,-0.3115582170001502,200.0,-0.20000000000000018
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
1400,apartment,2.9185705053564526,,
350,apartment,0.19873477281881594,350.0,0.19999999999999973
375,apartment,0.26349276645066444,400.0,0.3999999999999997
900,apartment,1.6234106327194828,900.0,1.7999999999999994
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
330,apartment,0.14692837791333713,350.0,0.19999999999999973
54,room,-0.15476189982680222,100.0,-2.220446049250313e-16
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
350,apartment,0.19873477281881594,350.0,0.19999999999999973
43,room,-0.19757563251190682,50.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
995,apartment,1.8694910085205072,,1.9999999999999991
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
400,apartment,0.3282507600825129,400.0,0.3999999999999997
38,room,-0.2170364200960453,50.0,-0.20000000000000018
135,apartment,-0.3581839724150811,150.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
150,room,0.2188852217886561,150.0,0.3999999999999997
400,apartment,0.3282507600825129,400.0,0.3999999999999997
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
78,apartment,-0.5058321978956957,100.0,-0.40000000000000013
56,room,-0.14697758479314685,100.0,-2.220446049250313e-16
45,apartment,-0.5913127494897357,50.0,-0.40000000000000013
400,apartment,0.3282507600825129,400.0,0.3999999999999997
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
400,apartment,0.3282507600825129,400.0,0.3999999999999997
100,room,0.024277345947271555,100.0,0.19999999999999973
499,apartment,0.584692414864633,500.0,0.5999999999999996
325,apartment,0.13397677918696743,350.0,0.19999999999999973
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
1500,apartment,3.1776024798838467,,
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
40,room,-0.2092521050623899,50.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
695,apartment,1.092395084938325,700.0,1.1999999999999993
595,apartment,0.8333631104109311,600.0,0.9999999999999996
750,apartment,1.2348626709283919,750.0,1.3999999999999995
168,apartment,-0.2727034208210411,200.0,-0.20000000000000018
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
175,room,0.3161891597093484,200.0,0.3999999999999997
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
295,apartment,0.05626718682874925,300.0,0.19999999999999973
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
320,apartment,0.12102518046059774,350.0,0.19999999999999973
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
799,apartment,1.361788338446815,800.0,1.3999999999999995
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
90,room,-0.014644229221005355,100.0,-2.220446049250313e-16
92,apartment,-0.4695677214618605,100.0,-0.40000000000000013
309,apartment,0.0925316632625844,350.0,0.19999999999999973
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
34,room,-0.23260505016335606,50.0,-0.20000000000000018
125,room,0.12158128386796384,150.0,0.19999999999999973
150,room,0.2188852217886561,150.0,0.3999999999999997
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
62,room,-0.1236246396921807,100.0,-2.220446049250313e-16
33,room,-0.23649720768018373,50.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
285,apartment,0.03036398937600985,300.0,0.19999999999999973
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
350,apartment,0.19873477281881594,350.0,0.19999999999999973
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
102,apartment,-0.4436645240091211,150.0,-0.40000000000000013
50,apartment,-0.5783611507633659,50.0,-0.40000000000000013
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
298,apartment,0.06403814606457106,300.0,0.19999999999999973
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
63,room,-0.11973248217535301,100.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
78,apartment,-0.5058321978956957,100.0,-0.40000000000000013
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
36,room,-0.22482073512970066,50.0,-0.20000000000000018
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
102,apartment,-0.4436645240091211,150.0,-0.40000000000000013
443,apartment,0.4396345091292923,450.0,0.5999999999999996
77,apartment,-0.5084225176409696,100.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
97,room,0.012600873396788483,100.0,0.19999999999999973
135,apartment,-0.3581839724150811,150.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
90,room,-0.014644229221005355,100.0,-2.220446049250313e-16
94,room,0.0009244008463054101,100.0,0.19999999999999973
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
99,room,0.020385188430443867,100.0,0.19999999999999973
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
117,apartment,-0.404809727830012,150.0,-0.40000000000000013
400,apartment,0.3282507600825129,400.0,0.3999999999999997
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
100,room,0.024277345947271555,100.0,0.19999999999999973
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
194,apartment,-0.20535510744391866,200.0,-0.20000000000000018
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
65,apartment,-0.5395063545842569,100.0,-0.40000000000000013
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
50,apartment,-0.5783611507633659,50.0,-0.40000000000000013
545,apartment,0.7038471231472342,550.0,0.7999999999999996
600,apartment,0.8463147091373008,600.0,0.9999999999999996
445,apartment,0.4448151486198402,450.0,0.5999999999999996
485,apartment,0.5484279384307977,500.0,0.5999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
525,apartment,0.6520407282417554,550.0,0.7999999999999996
595,apartment,0.8333631104109311,600.0,0.9999999999999996
595,apartment,0.8333631104109311,600.0,0.9999999999999996
795,apartment,1.3514270594657192,800.0,1.3999999999999995
995,apartment,1.8694910085205072,,1.9999999999999991
295,apartment,0.05626718682874925,300.0,0.19999999999999973
550,apartment,0.7167987218736038,550.0,0.7999999999999996
520,apartment,0.6390891295153857,550.0,0.7999999999999996
420,apartment,0.3800571549879917,450.0,0.3999999999999997
500,apartment,0.5872827346099069,500.0,0.5999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
650,apartment,0.9758306964009978,650.0,0.9999999999999996
450,apartment,0.45776674734620987,450.0,0.5999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
595,apartment,0.8333631104109311,600.0,0.9999999999999996
795,apartment,1.3514270594657192,800.0,1.3999999999999995
425,apartment,0.3930087537143614,450.0,0.3999999999999997
595,apartment,0.8333631104109311,600.0,0.9999999999999996
720,apartment,1.1571530785701736,750.0,1.1999999999999993
1200,apartment,2.4005065563016648,,2.599999999999999
395,apartment,0.3152991613561432,400.0,0.3999999999999997
595,apartment,0.8333631104109311,600.0,0.9999999999999996
600,apartment,0.8463147091373008,600.0,0.9999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
795,apartment,1.3514270594657192,800.0,1.3999999999999995
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
995,apartment,1.8694910085205072,,1.9999999999999991
190,apartment,-0.21571638642501442,200.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
65,apartment,-0.5395063545842569,100.0,-0.40000000000000013
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
105,apartment,-0.43589356477329927,150.0,-0.40000000000000013
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
135,apartment,-0.3581839724150811,150.0,-0.20000000000000018
170,apartment,-0.26752278133049323,200.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
350,apartment,0.19873477281881594,350.0,0.19999999999999973
695,apartment,1.092395084938325,700.0,1.1999999999999993
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
132,apartment,-0.3659549316509029,150.0,-0.20000000000000018
999,apartment,1.8798522875016028,,1.9999999999999991
304,apartment,0.0795800645362147,350.0,0.19999999999999973
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
299,apartment,0.06662846580984501,300.0,0.19999999999999973
107,apartment,-0.4307129252827514,150.0,-0.40000000000000013
225,room,0.510797035550733,250.0,0.5999999999999996
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
775,apartment,1.2996206645602402,800.0,1.3999999999999995
1100,apartment,2.1414745817742706,,2.1999999999999993
47,room,-0.18200700244459606,50.0,-2.220446049250313e-16
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
425,apartment,0.3930087537143614,450.0,0.3999999999999997
100,room,0.024277345947271555,100.0,0.19999999999999973
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
375,apartment,0.26349276645066444,400.0,0.3999999999999997
110,room,0.06319892111554846,150.0,0.19999999999999973
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
65,apartment,-0.5395063545842569,100.0,-0.40000000000000013
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
99,room,0.020385188430443867,100.0,0.19999999999999973
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
145,room,0.19942443420451766,150.0,0.19999999999999973
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
299,apartment,0.06662846580984501,300.0,0.19999999999999973
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
127,apartment,-0.3789065303772726,150.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
93,apartment,-0.4669774017165866,100.0,-0.40000000000000013
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
150,room,0.2188852217886561,150.0,0.3999999999999997
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
92,apartment,-0.4695677214618605,100.0,-0.40000000000000013
418,apartment,0.37487651549744383,450.0,0.3999999999999997
480,apartment,0.5354763397044281,500.0,0.5999999999999996
270,apartment,-0.008490806803099245,300.0,-2.220446049250313e-16
494,apartment,0.5717408161382632,500.0,0.5999999999999996
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
621,apartment,0.9007114237880536,650.0,0.9999999999999996
725,apartment,1.1701046772965433,750.0,1.1999999999999993
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
499,apartment,0.584692414864633,500.0,0.5999999999999996
32,room,-0.24038936519701143,50.0,-0.20000000000000018
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
119,room,0.09822833876699769,150.0,0.19999999999999973
99,room,0.020385188430443867,100.0,0.19999999999999973
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
68,apartment,-0.5317353953484351,100.0,-0.40000000000000013
386,apartment,0.29198628364867774,400.0,0.3999999999999997
68,apartment,-0.5317353953484351,100.0,-0.40000000000000013
157,apartment,-0.3011969380190544,200.0,-0.20000000000000018
98,apartment,-0.4540258029902169,100.0,-0.40000000000000013
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
989,apartment,1.8539490900488635,,1.9999999999999991
70,apartment,-0.5265547558578871,100.0,-0.40000000000000013
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
750,apartment,1.2348626709283919,750.0,1.3999999999999995
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
59,apartment,-0.5550482730559005,100.0,-0.40000000000000013
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
135,apartment,-0.3581839724150811,150.0,-0.20000000000000018
84,room,-0.0379971743219715,100.0,-2.220446049250313e-16
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
600,apartment,0.8463147091373008,600.0,0.9999999999999996
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
1500,apartment,3.1776024798838467,,
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
41,room,-0.20535994754556222,50.0,-0.20000000000000018
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
250,room,0.6081009734714252,250.0,0.7999999999999996
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
395,apartment,0.3152991613561432,400.0,0.3999999999999997
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
95,room,0.004816558363133101,100.0,0.19999999999999973
40,room,-0.2092521050623899,50.0,-0.20000000000000018
300,apartment,0.06921878555511894,300.0,0.19999999999999973
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
259,apartment,-0.03698432400111258,300.0,-2.220446049250313e-16
146,apartment,-0.32969045521706775,150.0,-0.20000000000000018
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
375,apartment,0.26349276645066444,400.0,0.3999999999999997
425,apartment,0.3930087537143614,450.0,0.3999999999999997
54,room,-0.15476189982680222,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
857,apartment,1.5120268836727035,900.0,1.5999999999999996
500,apartment,0.5872827346099069,500.0,0.5999999999999996
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
113,apartment,-0.41517100681110775,150.0,-0.40000000000000013
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
42,room,-0.20146779002873452,50.0,-0.20000000000000018
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
995,apartment,1.8694910085205072,,1.9999999999999991
450,apartment,0.45776674734620987,450.0,0.5999999999999996
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
44,room,-0.19368347499507915,50.0,-2.220446049250313e-16
119,apartment,-0.39962908833946414,150.0,-0.20000000000000018
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
160,apartment,-0.2934259787832326,200.0,-0.20000000000000018
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
259,apartment,-0.03698432400111258,300.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
165,room,0.2772675845410715,200.0,0.3999999999999997
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
74,apartment,-0.5161934768767914,100.0,-0.40000000000000013
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
120,room,0.10212049628382537,150.0,0.19999999999999973
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
305,apartment,0.08217038428148864,350.0,0.19999999999999973
447,apartment,0.4499957881103881,450.0,0.5999999999999996
390,apartment,0.3023475626297735,400.0,0.3999999999999997
253,apartment,-0.05252624247275622,300.0,-2.220446049250313e-16
176,apartment,-0.2519808628588496,200.0,-0.20000000000000018
164,apartment,-0.28306469980213683,200.0,-0.20000000000000018
166,apartment,-0.27788406031158897,200.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
203,apartment,-0.1820422297364532,250.0,-2.220446049250313e-16
138,apartment,-0.35041301317925927,150.0,-0.20000000000000018
215,apartment,-0.15095839279316592,250.0,-2.220446049250313e-16
483,apartment,0.5432472989402499,500.0,0.5999999999999996
452,apartment,0.4629473868367578,500.0,0.5999999999999996
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
156,apartment,-0.30378725776432836,200.0,-0.20000000000000018
81,apartment,-0.49806123865987384,100.0,-0.40000000000000013
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
400,apartment,0.3282507600825129,400.0,0.3999999999999997
499,apartment,0.584692414864633,500.0,0.5999999999999996
599,apartment,0.8437243893920269,600.0,0.9999999999999996
895,apartment,1.610459033993113,900.0,1.7999999999999994
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
495,apartment,0.5743311358835371,500.0,0.5999999999999996
450,apartment,0.45776674734620987,450.0,0.5999999999999996
260,apartment,-0.03439400425583864,300.0,-2.220446049250313e-16
99,room,0.020385188430443867,100.0,0.19999999999999973
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
105,apartment,-0.43589356477329927,150.0,-0.40000000000000013
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
97,apartment,-0.4566161227354908,100.0,-0.40000000000000013
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
107,apartment,-0.4307129252827514,150.0,-0.40000000000000013
107,apartment,-0.4307129252827514,150.0,-0.40000000000000013
107,apartment,-0.4307129252827514,150.0,-0.40000000000000013
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
89,room,-0.018536386737833047,100.0,-2.220446049250313e-16
128,apartment,-0.37631621063199866,150.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
195,room,0.3940323100459022,200.0,0.3999999999999997
53,room,-0.15865405734362992,100.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
900,apartment,1.6234106327194828,900.0,1.7999999999999994
83,room,-0.04188933183879919,100.0,-2.220446049250313e-16
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
35,room,-0.22871289264652836,50.0,-0.20000000000000018
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
42,room,-0.20146779002873452,50.0,-0.20000000000000018
143,apartment,-0.3374614144528896,150.0,-0.20000000000000018
400,apartment,0.3282507600825129,400.0,0.3999999999999997
35,room,-0.22871289264652836,50.0,-0.20000000000000018
